,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,0.9999999999999999,0.7241006724155727,0.5107945672356514,0.4430824258354873,0.02921172311046719,0.26890399524524344,-0.1113920342566086,0.125068474861633,-0.4164276755808622,-0.11577114661445896,-0.4577534399780196,0.04545611473924026,-0.023288531215190342,0.1480038022679717,0.2944081582917302,0.11902304770355752,0.23743611230160702,-0.03285380156414597,-0.058442614552412335,0.03914651891925014,-0.17716851616710436,-0.3961664504020715,0.022680049676795586,-0.04784188904185244,0.32045920396490146,-0.19149135795249925,0.2122432608816974,-0.05352306895131449,-0.4520108871937466,-0.38486702187076177,-0.23370999490044983,0.23974348926981043,-0.30826805718787464,-0.2858178772822256,0.08823073172157501,-0.534643226030174,-0.14829050329594703,-0.40609434185089743,-0.26857832185954555,-0.2999335434207247,-0.13531596107934946,0.13448341191067123,-0.1398965141440512,0.433354372858174,-0.18031634222500437
1,0.7241006724155727,1.0,0.6648342188660329,0.8172994634400662,0.009108984221134262,0.165204439103756,0.26962496297968086,0.16472607235942938,-0.23465698567503512,-0.28084974951721925,-0.4088284351312204,-0.40366562945960194,-0.1434327413896355,-0.1253245393360871,-0.31370516118082986,0.13434982187388256,0.18246331077364747,-0.1214027707008553,-0.15878036460891276,0.2382153393902709,-0.19776504802534053,-0.3488209759776782,0.2814241197478052,-0.3204828595665472,-0.06005337887428525,0.3500114369999353,-0.11403359833059873,-0.5296720698999631,0.05656514655767511,-0.09918714214255982,-0.22864304020720672,-0.10660547059829993,0.006225280137405665,-0.3166218254691944,-0.25509796462254175,-0.2932132151804353,0.028625360247139083,-0.3969994606893114,-0.48196483640710586,-0.24822095137545788,0.05225313098778422,0.22262130947315475,-0.18886568430301215,0.005910780398211412,0.1302948623110738
2,0.5107945672356514,0.6648342188660329,0.9999999999999999,0.6488526415057452,0.45103528884388283,0.45412028016557654,0.39946224621598175,0.402773019838153,0.16435348258413046,-0.2713874188182832,-0.15491603675727353,0.007691283642113022,-0.47949049951641126,-0.20390724359014845,-0.1444097915073897,-0.23663145933965285,-0.28485543249017836,-0.4799770103219792,-0.12317516404851404,-0.06737975490246444,-0.22433237133178566,-0.44504810452080396,-0.05672031079797218,-0.36963866571173015,-0.5267841303865954,0.41978106068577875,0.09304235669064652,-0.2360578330895927,-0.041839417262463284,-0.1254976043387411,-0.26093370911655234,0.3208271752436563,-0.027883678151379016,-0.1577527194491954,0.22569190659032123,0.09859076246497124,0.015432139360505493,-0.25432592855800673,-0.3626274382607275,-0.5611218105750058,-0.029353392502045154,-0.262578918007603,-0.2147517824220037,-0.098057084865357,-0.11149918345512497
3,0.44308242583548735,0.8172994634400663,0.6488526415057452,1.0,0.0740478755799542,0.33387777815229813,0.7314564725011171,0.16845684754018045,0.021649553468963315,-0.18058143739689228,0.0062302605332758085,-0.18288152615007114,0.033197707444922064,0.12095467212520598,-0.3529833749846772,-0.18760743157680548,-0.12967503360336735,-0.21992950740327727,-0.05865121069126433,0.4021043177516195,-0.19561559506413936,-0.2960360643650107,-0.0857159814923269,-0.19712757924048846,-0.15406891728514102,0.18848256218866283,-0.3318783823810911,-0.5116088463287126,0.2711047233000056,-0.06332606628260816,-0.48374708756962786,-0.23491895499952742,-0.1836757293008715,-0.16400969774134652,-0.4057472349159415,-0.0055882817312087225,-0.1634269931996333,-0.7037144435163262,-0.5205364451795964,-0.18133790976660188,-0.24035268076845823,0.04384742308673854,-0.2653376583883371,-0.15704020784125286,0.36836210163860766
4,0.02921172311046719,0.009108984221134262,0.45103528884388283,0.07404787557995418,0.9999999999999999,0.6659167286068993,0.0846136931628745,0.05505261125878052,0.2835216958269818,-0.2093900582913869,0.039378148310692286,-0.12233296290917564,-0.05619365854011321,-0.33974662127083544,-0.0012343415613737805,-0.11828920248476095,-0.3930489240989161,0.16268953560439642,-0.10089930305129498,-0.09706957316082455,0.39353823420460005,0.35260063016619486,0.03427316726306245,-0.06250817719371858,-0.6185568790204489,0.17201520424009345,0.4214524529839345,0.26988257373275454,-0.3185916412364904,-0.17194135284417006,0.22398805651976417,0.169067336800707,0.4262231085947303,0.40727206052503684,-0.07274161632083573,-0.027677797253642132,-0.625058782300231,0.1762028218823988,-0.4559027388433651,-0.5997994574204176,-0.20467627484450357,-0.3968308218906155,-0.4154615498092911,-0.29247872710312384,-0.5310112102426463
5,0.26890399524524344,0.165204439103756,0.4541202801655766,0.33387777815229813,0.6659167286068992,1.0,0.3421294705460305,-0.02655442076436338,0.22328446036625946,-0.1717568147834323,0.044516516125416294,0.1380418013609603,0.35587097931633815,0.08625898723510575,-0.0895758786730113,-0.19309363025564646,-0.2058612361730836,0.2696237898211065,-0.5252621008180385,-0.36471978177772324,-0.18575132766764527,0.2299073456965787,-0.29747604386349,0.29200579125421844,-0.41091183159390493,-0.29000069181541244,0.5517914923354711,0.4968909545039141,-0.013052474130729876,-0.35989688248380536,-0.20361157036513342,0.14880289541057243,-0.15007434827515073,0.029362159502530842,-0.14173261211970367,0.19325112911784215,-0.470018321465896,-0.20139666349766064,-0.7875647639729807,-0.3211089088866296,-0.5105623990320921,0.12918359379304892,-0.6307773675486086,-0.03751762684259233,-0.4082418656870378
6,-0.11139203425660861,0.26962496297968086,0.39946224621598175,0.7314564725011171,0.0846136931628745,0.3421294705460305,0.9999999999999999,0.33510492632575933,0.5680015221194739,0.11487143842961967,0.48124952185885206,0.09416467350948628,0.22970978008447243,0.08226134372327194,-0.3824393151290927,-0.23167048513075061,-0.43617598701580435,-0.4244011218203883,-0.061285302691692654,0.2002562492863141,-0.35146334250886613,-0.28199202885713576,-0.46182316898266096,-0.2637969961369059,-0.2878249923160982,0.048036232902343066,-0.49073258279993354,-0.26590129307988875,0.3588262347062689,-0.2062536552040853,-0.3620847962972536,-0.3268075678643897,-0.3464267054024546,0.09003336389444337,-0.4259838703119373,0.2886645907146941,-0.17408091733189296,-0.5244136001681753,-0.3855763950084166,0.08238090782927118,-0.1388802115303227,-0.10528454488343876,-0.020823743740886427,-0.23251102495601778,0.42793854879991455
7,0.125068474861633,0.16472607235942938,0.40277301983815306,0.16845684754018045,0.05505261125878052,-0.02655442076436338,0.33510492632575933,1.0,0.6967549101682456,0.705905060012152,0.5237279744869449,0.3721674661662348,-0.14715843339689322,-0.16548743855087095,0.20956110680085882,0.45195271357569144,0.13363729029361276,-0.6389118602771705,0.27152753719273404,-0.2816398353221626,-0.30907936160178556,-0.4257019811696461,0.05707624954444876,-0.6419037293157007,-0.2923814643123502,0.13908800346446862,-0.48462287478845517,-0.3650567886387651,-0.25557898036660825,-0.39652318125077857,-0.09924713874390298,-0.3047367800222861,-0.4044192871604151,-0.2981143467262455,0.07539662795684952,-0.24925749700964786,0.15355040280528715,0.036756728197309206,0.09167764827729652,-0.3645737020075567,0.41111867054095214,-0.422195805987038,0.24083853810121367,-0.2777975722388191,-0.33275189764256
8,-0.41642767558086224,-0.23465698567503512,0.16435348258413046,0.021649553468963318,0.2835216958269818,0.22328446036625946,0.568001522119474,0.6967549101682456,1.0,0.504621683674684,0.6354812249714366,0.20509127525504015,0.1735554803544662,-0.3569245065745149,-0.18484318396432908,0.28254749364144044,-0.2814936907201717,-0.45327793725190996,-0.08479584695767989,-0.38607116924206025,-0.33865565086592664,-0.13505050913786834,-0.2315291939544072,-0.5239595186987897,-0.517797888434697,0.11555506463546097,-0.31194145195531864,0.028015215989792747,-0.00209524503914437,-0.43877474930119004,0.181410445892083,-0.32214655039536816,-0.18741711961041907,0.15970012738359987,-0.19224473459408647,0.1423757549346496,-0.05154027774022622,0.25937799864515493,-0.16845957597181294,-0.012240593347481222,0.36401632200853457,-0.26147857480910386,0.22685810704927034,-0.3223937565221768,-0.19266246891644212
9,-0.11577114661445895,-0.28084974951721925,-0.2713874188182832,-0.18058143739689228,-0.20939005829138688,-0.1717568147834323,0.11487143842961968,0.705905060012152,0.5046216836746841,1.0,0.7837047878689266,0.5739277979082003,0.2949213828044014,0.2888464351462683,0.5082401696069616,0.503373441375455,0.42008004111947045,-0.18065540617950024,0.45805020728648715,-0.18031676389797888,-0.07082931203668674,0.005632648535926332,0.04086639547344464,-0.14116466560015672,0.12206773496641884,-0.3925465202047245,-0.5362358704720354,-0.18074670548550714,-0.23077072029800422,-0.27810147384777,-0.20404555898404542,-0.5818561984169389,-0.5667858022877909,-0.3183851171548078,-0.09030083977352561,-0.32675905192769145,-0.004273367876987813,-0.05133772491066647,0.2951197319742982,-0.14254193544695123,0.10554143536625324,-0.3087443950930454,0.14000448400269225,-0.28340707100264495,-0.33984757538314503
10,-0.45775343997801954,-0.40882843513122036,-0.15491603675727353,0.006230260533275808,0.039378148310692286,0.044516516125416294,0.48124952185885206,0.5237279744869449,0.6354812249714366,0.7837047878689266,1.0,0.581532445092831,0.2321892050998637,0.3829988131509095,0.292636134545945,0.016589080893446302,0.018265298225195042,-0.19053555689093615,0.4624875622326627,0.003750951016747593,0.08178233724279049,0.18854468770420232,-0.1719699985314251,0.025494702414105674,-0.2084423489176207,-0.2804858229886437,-0.5621028667840322,-0.17851622292282993,0.11464714549797513,0.0027051838054585756,-0.3925839239871405,-0.546246894950173,-0.42639302505898113,-0.12034663581084294,-0.14753275929468015,0.13569851673770303,-0.14808140721670457,-0.23668681740427056,0.19011866339206743,-0.2063242354288847,-0.2170869042120682,-0.4999041539511879,-0.09201803221440105,-0.5651950671711623,-0.11893222705372662
11,0.04545611473924026,-0.40366562945960194,0.007691283642113022,-0.18288152615007114,-0.12233296290917563,0.13804180136096028,0.09416467350948628,0.37216746616623475,0.20509127525504012,0.5739277979082004,0.581532445092831,1.0,0.00451240211626383,0.6621134241841419,0.7275173538200728,-0.2737108386159381,0.009888232005391032,-0.3072875681005707,0.34467388717259945,-0.2708931260152553,-0.1924594697733888,-0.19076358591230064,-0.5049111259712487,0.3126866497586593,0.14093468122408867,-0.624830432474062,-0.06649592993396083,0.25539155795362695,-0.1735433408111794,-0.12178412095241645,-0.5698585862725076,0.18940791740770782,-0.7813535931749619,-0.3069085087049765,0.5295823477619581,0.16698123286241817,0.06168361824329612,-0.34673528815676863,0.40076634543639833,-0.21541873194324607,-0.396933845628068,-0.4081395897402793,-0.04353558448598538,0.0726141120737784,-0.21847287626745063
12,-0.02328853121519034,-0.14343274138963547,-0.4794904995164113,0.033197707444922064,-0.05619365854011322,0.35587097931633815,0.22970978008447246,-0.14715843339689322,0.17355548035446616,0.29492138280440133,0.2321892050998637,0.00451240211626383,1.0,0.21387530989584358,-0.04890384420905677,0.341305991829235,0.14307493884579617,0.4861430396618778,-0.3070688533064916,-0.06904198081162322,-0.1786288310896588,0.30731659564567,-0.2620231728140332,0.2624252438687479,0.3618635767740842,-0.672346949337185,0.00815933111415105,0.3818813429036344,-0.05569824048970857,-0.5264812526879799,0.0680785406623451,-0.49039176897372516,-0.3378255078210214,0.17180878819255094,-0.7040414965104367,-0.2511539136812724,-0.4970270810866929,-0.15576596342494237,-0.4786245400943963,0.439946338721347,-0.20698519877788724,0.4778970467445749,-0.09806769625000065,0.17856270404911068,-0.024089991910088433
13,0.14800380226797166,-0.1253245393360871,-0.20390724359014842,0.12095467212520597,-0.3397466212708354,0.08625898723510575,0.08226134372327194,-0.16548743855087097,-0.3569245065745149,0.28884643514626834,0.3829988131509095,0.6621134241841419,0.21387530989584355,1.0,0.5415907268570777,-0.42459314640144197,0.26130141542547763,0.19993979042438034,0.34676374904741797,0.20711407770886794,0.0751570490539199,0.14841458132009183,-0.27802384165980676,0.7340052508377728,0.40710501515777553,-0.7004965273204818,-0.11794641356011645,0.015067510500856326,0.1755198388595019,0.2637487550925689,-0.8411309689711434,-0.06836832280496714,-0.6338685215718266,-0.42957881069824216,0.14944121308137204,0.14403354450489003,-0.05688028745748565,-0.7444742632150783,0.21921965708762328,-0.10639454285885393,-0.7971755439295237,-0.0750976315710113,-0.4065234070673788,-0.01746475850626445,0.11051344772703313
14,0.2944081582917302,-0.3137051611808298,-0.14440979150738967,-0.35298337498467713,-0.0012343415613737807,-0.08957587867301131,-0.3824393151290926,0.20956110680085882,-0.1848431839643291,0.5082401696069616,0.292636134545945,0.7275173538200728,-0.04890384420905677,0.5415907268570775,1.0,-0.045790906281422586,0.18445529947581604,-0.038883327529410795,0.6404296172290279,0.0428934415876683,0.32012808469502946,-0.024666653291758846,-0.14519500340758745,0.2701063252634458,0.42556294354377766,-0.5921227658291527,-0.005916099169392377,0.16355660377610584,-0.6409813864526396,-0.11868615465205812,-0.2775789456529384,0.1789560721048963,-0.44128693268664904,-0.11732961590370931,0.44643586618391096,-0.402948247807042,-0.23751048507747233,-0.2298234150219029,0.547267176829327,-0.38427970138857565,-0.32353738853408726,-0.5353424556335068,0.010327454557404303,0.1682800308908845,-0.3863623624125304
15,0.11902304770355752,0.13434982187388256,-0.23663145933965282,-0.18760743157680548,-0.11828920248476095,-0.19309363025564646,-0.23167048513075061,0.45195271357569144,0.28254749364144044,0.5033734413754551,0.016589080893446302,-0.27371083861593815,0.341305991829235,-0.424593146401442,-0.045790906281422586,1.0,0.5897156394156247,0.12828181906316713,-0.10775474394918262,-0.31246735003822934,-0.15374615103181466,0.049171062612660285,0.5162591518910777,-0.4572395502206797,0.08897399867584989,0.04753177155528624,-0.17298472223486883,-0.1494811049636817,-0.3095235957055293,-0.4588044627229468,0.46625293900278153,-0.562043851719677,0.02012388910307869,-0.16724026728846536,-0.4011242579047212,-0.6413748976638375,0.04717343303979688,0.474488788248905,-0.15444882938484059,0.07470479176040036,0.6292118470374467,0.28203170967835695,0.23919635582300952,-0.058000994509554975,-0.4273211110653718
16,0.23743611230160705,0.18246331077364747,-0.28485543249017836,-0.12967503360336735,-0.39304892409891606,-0.2058612361730836,-0.43617598701580435,0.13363729029361274,-0.2814936907201717,0.4200800411194705,0.018265298225195042,0.009888232005391032,0.14307493884579617,0.2613014154254776,0.18445529947581604,0.5897156394156247,1.0,0.4395810944938767,0.02824101113526811,-0.23714828775571983,-0.008543403076640812,0.3211520565906315,0.6882247764346591,0.234792290902183,0.172697698675514,-0.15217390126371041,-0.043403800715958465,-0.2743192370776205,0.10533062397803013,0.17549388705602495,-0.22732242918876908,-0.47390692687540265,-0.14633906253497253,-0.7722306423164569,-0.06748743546644426,-0.31407103748437804,0.33784640642592106,0.06366671192987224,0.012102684653365066,-0.18475754087250532,0.01605199131782228,0.35392851040128426,-0.32238230086754155,-0.2546964755308627,-0.41977032334218267
17,-0.03285380156414597,-0.1214027707008553,-0.47997701032197926,-0.2199295074032773,0.1626895356043964,0.2696237898211065,-0.4244011218203883,-0.6389118602771705,-0.45327793725190996,-0.18065540617950024,-0.19053555689093613,-0.3072875681005707,0.4861430396618778,0.19993979042438034,-0.038883327529410795,0.1282818190631671,0.4395810944938767,1.0,-0.27095522638659236,-0.018735181994525608,0.4056924942624185,0.8563709595249593,0.3871600468433972,0.6807935816413015,0.10520815370747723,-0.3148677013403148,0.4793765836893017,0.3072581028233661,0.11764427148895158,0.21177301883001948,0.058182920967021115,-0.2288731211719629,0.32452044121682216,-0.044310059703073834,-0.3661982367193791,-0.09179698531115123,-0.33373563987525706,0.09263240814129957,-0.3771877890577484,-0.01882904574198558,-0.4425202830568307,0.4529558778868184,-0.6216968160587117,-0.1400223527690937,-0.3166245015597295
18,-0.05844261455241233,-0.15878036460891273,-0.12317516404851406,-0.05865121069126433,-0.10089930305129498,-0.5252621008180385,-0.061285302691692654,0.27152753719273404,-0.08479584695767989,0.45805020728648715,0.46248756223266263,0.34467388717259945,-0.30706885330649153,0.34676374904741797,0.6404296172290278,-0.10775474394918262,0.02824101113526811,-0.27095522638659236,0.9999999999999999,0.6076550749518886,0.6095923958051747,-0.04393979269313257,0.0993110991984435,-0.09266828801453826,0.2504747720570108,-0.03917077758424019,-0.6228223736735801,-0.5084502888124014,-0.32078013544626627,0.27533686756421083,-0.25550996887794974,-0.19971743308520032,-0.08538730534982439,0.029905385608137162,0.14255213653272258,-0.3420627862040262,-0.16909851069221246,-0.3153456854379362,0.7187875106437207,-0.3557337297314472,-0.11249013689832718,-0.792433256630506,0.19004500003215502,-0.26598683631461306,0.08949051789358899
19,0.03914651891925014,0.2382153393902709,-0.06737975490246444,0.4021043177516195,-0.09706957316082455,-0.3647197817777232,0.2002562492863141,-0.2816398353221625,-0.3860711692420602,-0.18031676389797888,0.0037509510167475927,-0.2708931260152553,-0.06904198081162322,0.20711407770886797,0.0428934415876683,-0.3124673500382293,-0.23714828775571986,-0.018735181994525608,0.6076550749518886,1.0,0.5816977848630442,-0.017124494627222875,0.00852371804438249,-0.03813194883794764,0.35611352325672746,0.11356649922037339,-0.5297229762826521,-0.537101100271038,-0.027598377104454272,0.30400874676458306,-0.14761679927352367,-0.2109453866145081,0.2082963583929351,0.34445453620409505,-0.35574570679162465,-0.26925223073452287,-0.3891265088802256,-0.5432218843237081,0.22955070390875285,0.02347719974434526,-0.22526007469590859,-0.32670827709490113,0.10784067198920837,-0.06744742407381392,0.6174707134316588
20,-0.17716851616710436,-0.19776504802534056,-0.22433237133178566,-0.19561559506413934,0.39353823420460005,-0.1857513276676453,-0.3514633425088661,-0.30907936160178556,-0.33865565086592664,-0.07082931203668676,0.08178233724279049,-0.19245946977338882,-0.1786288310896588,0.0751570490539199,0.32012808469502946,-0.15374615103181466,-0.00854340307664081,0.40569249426241855,0.6095923958051747,0.5816977848630442,1.0,0.5922818826710107,0.40129784565456034,0.2160739834693812,-0.013162692246474001,0.11028349360256043,-0.046815287367351736,-0.19914977629643527,-0.23863608663896907,0.45893312220610766,0.09009515300463343,-0.11947619714248235,0.5748192968401412,0.31516623428899876,-0.09586143329119667,-0.264852648058939,-0.4963410052134752,0.001649123817047445,0.27239216282729656,-0.44199018193380757,-0.29928263440473407,-0.5317413104901381,-0.25674012352500525,-0.39730912089904064,-0.14605542168536448
21,-0.3961664504020715,-0.3488209759776782,-0.445048104520804,-0.2960360643650106,0.3526006301661949,0.22990734569657867,-0.28199202885713576,-0.425701981169646,-0.13505050913786837,0.005632648535926332,0.18854468770420232,-0.19076358591230064,0.30731659564567004,0.14841458132009183,-0.02466665329175885,0.04917106261266029,0.32115205659063145,0.8563709595249593,-0.04393979269313257,-0.017124494627222875,0.5922818826710107,1.0,0.4496342692334027,0.5874255287355319,-0.2478715524954657,-0.12822295707152864,0.2888270911047517,0.1653612597337892,0.22340337592846793,0.404460217936819,0.020699665677595888,-0.3575406747966311,0.437535450080451,-0.006801543616450548,-0.30739988723364614,0.10312952175841773,-0.3245764783926555,0.1924480090669105,-0.22818417535056396,-0.24156121694337834,-0.43155830454557587,0.0797903534109355,-0.6661223454100709,-0.5510699381629148,-0.4076632957707643
