,0,1,2,3,4,5,6,7
0,-2.1758431827518105,-0.7148430192575634,-1.911347578639173,2.8377634074097147,-1.2453955676432258,-0.9421284306862947,2.231843977072777,-1.0810231118210967
1,-2.125744890203408,0.3963702880022399,-1.8139384735241002,1.1907639982485299,2.7897612291810936,0.3498970037534676,-0.9005570881583395,-1.7305965531010075
2,-1.7887613881453874,0.40071204875010963,-0.3208551018677761,1.7984482920188982,-0.603868616591154,1.079606838700423,-1.3721318135049045,2.8748583258590448
3,-1.842039665861157,0.9161397782495314,-0.17303079313755376,1.4129426741566216,-0.42469752767547997,0.9627225627712249,-0.6600609722050058,2.3253387268526184
4,-1.4759232373562274,0.7441463437973919,1.2458283521683422,0.2140830974480166,-0.3764642665069918,0.2745113588998406,0.3557193743621291,0.09715060532746284
5,-1.1794068520017498,-0.007267924747903219,2.355630363253264,-0.06870131939555603,0.8405463019402641,1.1910615728976235,0.19434876063078113,0.33389410176127166
6,-0.8596050817826856,0.6457369116420398,2.357896490743542,-0.22371484678670003,-1.1379921870671559,0.812417441997944,-0.1484877628945279,-1.2942021723072237
7,-1.2206703672404609,0.743464950398883,1.5633500072205173,-0.25817127376283977,-1.0358817297039697,0.07014188651781493,-0.2889842887556674,-1.2805855698788546
8,-1.08575236173324,0.2897175607668255,1.7631915645633962,-1.052660048641771,0.37120674084319916,-0.5953881572341321,-1.2492873559471043,0.8607984994793925
9,-1.175987014530691,0.525511353779873,-0.5325122781133247,-1.0508931318716972,0.44617637382005004,1.536147664507449,0.27651975148747576,-1.8725006795049584
10,-0.4900767026184679,0.19563680861568003,0.47724896061593136,-0.45931069720414924,-0.8598125787167898,-1.351391184025751,1.3508853141926636,-0.67307201547783
11,-0.608065364897586,-0.6278759227598485,0.3595537218557423,-0.7400126828171775,-1.5118582416361248,-0.6760653892071421,0.06878421697714239,-1.0864333757868951
12,-0.6828909790168465,0.6404886798195253,0.17445749871684293,-0.9775913919620556,0.8992533219232199,-2.152478492997449,-0.14120346133616213,-0.4626129895045436
13,-0.29134358095439067,0.03685213543875196,0.36144353426414627,-1.1005772088725216,1.683261378887961,-2.131247889282726,0.00038406328049858136,0.7958127815145177
14,-0.39734734099786995,0.7215076893322694,-0.42132272856536357,-1.4753427112849422,0.0570608242421611,-1.3453378471573019,0.023688065562775546,0.38735921406568896
15,-0.6512977324126256,0.5336310313616361,-0.012329737130490103,-1.446359328826174,0.25824169478124787,-0.8350747117371139,0.9015410897211467,-0.5610746887180209
16,-0.5325783308968965,-0.7350107068633551,-1.0677825371495762,-1.7207214203836545,1.1831411269494954,1.1613324832175917,-0.270027955744087,0.9743509829927653
17,-0.31445873346629316,0.08356814335651644,-1.2261109075091876,-1.2035704961991953,-0.48114701520833075,-0.8726950854772962,0.48331738262757995,0.7345366622709059
18,-0.1592209711203393,-0.49001568510045024,-0.9653769277882455,-0.9779489315531177,-0.2747846992390593,0.6862837135309852,0.9557983386853668,0.9520624464194448
19,-0.05242378568321797,-0.7765132252083465,-1.2673582272450359,-1.692959398290684,-0.03177000925907622,0.622413193715153,1.3212303429188792,2.0579572832868775
20,-0.08261465750941335,-1.56475087074469,-0.9716288325217978,-0.8849471711373168,-1.1296605496090009,0.050292975795130646,-1.0441019754325984,-0.05371127953080356
21,0.0836860035908941,-1.2314075186766977,-0.264806105203068,-0.6796552011835101,-0.574897952728736,-0.7713691798791765,-0.5605231348654331,-0.0269337298931574
22,0.20086382857742655,-1.9428020855781172,-0.6123379103783272,0.45656150808046514,-0.6037968950197732,0.05082306984388564,-0.5242773450914167,-0.7673792281334658
23,0.3150586059000686,-1.7099040651350452,-1.218650932232007,-0.6662746804968118,0.49215869052477784,1.0119902284871605,-2.460008063220652,-1.1572778643055541
24,0.399729271254793,-1.5099934975212415,-0.03821830923179397,0.05590052390238221,0.22416950784084413,-0.5331175588211255,1.2235043782414676,0.060731640383500006
25,0.511515280874349,-0.4503351404233073,-0.2295445418000178,1.0431160985323435,-0.4896154247393259,-0.9997092886646547,1.0281064379476694,0.1380121750325417
26,0.7107892822967734,-0.3682687001801528,0.1664041889317198,1.1957933219942207,-1.1963882969645223,-1.3428497890396733,-0.7688319618982723,-0.6118848019534654
27,0.8046068447562705,-1.0595618235282669,0.1934791894298375,1.3399830273989177,0.8623147184647607,-0.6597024805284976,-0.91612954005358,0.2720715851544342
28,0.7498664910620216,-0.9894608814420566,1.2808713232116034,1.2476986077750805,1.4321273406543622,-1.0103750692302713,-1.3485712403495331,-0.0228553114377258
29,0.6657367800852738,-1.1644947271529693,1.0536444421188762,0.872285846398597,0.8389842573890132,-0.3848942837354734,0.17996122075063228,0.996390565719879
30,0.7571024776129875,-0.9991152146710084,0.7788124414505331,0.20034336927580235,-0.7738779013947304,1.3250785523502402,0.9605224063008809,-0.07687683011587786
31,0.9421895646349963,-1.659059137642813,1.4684192226383808,0.1370877118677668,-0.12031717976087868,0.11512023443092534,-0.24205169287504463,1.0961894443131095
32,0.6498621345943744,-0.27674684854023657,0.3880796669748452,-0.41493759827447946,0.34119261976192117,1.8535771892957904,0.21458543214090892,-1.3645103421592757
33,0.7729451592148314,-0.40823580262021564,0.24948917693885864,-0.25880277890893016,0.3167718249199441,2.446842849262815,1.0480081630295155,-0.6419345588132599
34,0.8899443566375632,0.05403429997425366,0.176582426987675,0.20869198266811667,-0.4561611130054269,-0.05292018975074677,0.6120769704388913,0.23152007332531022
35,1.1272914291884586,0.36414809911167745,0.43532757623052626,0.43601075146184043,-0.6712367969274914,0.16598961969277262,0.7615731320536621,0.11439783863724644
36,1.2078583153464657,0.6041543749465277,-0.4995177492623932,0.5705559725685493,0.5204431319664543,0.4524961425182031,1.116450140401598,0.20303761481710403
37,1.015618825130692,0.5275402743898281,-0.3938774823743361,0.7303221343643915,-0.16764342407322688,-0.31421613201593235,-1.1328910678817639,-0.5498057297683998
38,1.103009248582065,1.202040930934776,-0.7935441905471885,0.3902409755832982,1.8140964399511972,-0.1985758143297381,0.5215154935506923,-0.07452565284167706
39,0.9259283823835068,0.8351991373297647,-0.21387992818058563,0.5444547275850649,0.20924212026324332,0.3943061377244241,-0.6510482113808637,-0.9640785874513421
40,1.1222852103812146,1.4766582530662178,0.6221252670522045,0.346791091570173,1.3985326604797137,-0.33409138955633116,1.306771474627523,0.40161056348113555
41,0.8761418945584681,1.4047921599153725,-0.11689525839069595,0.6802194247337214,1.1919165275276478,0.2662652037692482,-0.1035136088507678,-0.3003640649564227
42,1.1972232317409217,1.5705786896246128,-0.6523910290626062,0.08324014465209487,-0.5964675902656735,0.9042465642643231,0.857585491625609,0.6048414866550287
43,1.0795916889907369,1.7983968492607807,-0.5923037014497269,0.08405232986764884,-1.577264822316621,-0.054989256219125725,-0.9467686882465329,-0.09524824808880673
44,1.0832079137856157,1.9746360059291987,-1.1622741540624006,-0.7241987017090286,-1.829598446259931,-0.22494686836848501,-2.2652641899357957,0.2365647682007037
